HDDSN,ENDDATE,STARTDATE,PROCID,MTYPE,MFGID,PFCODE,PFSUBCODE,HSATRIAL,HDDTRIAL,PARTID,PARTFLAG,ASMLINE,ASMTEAM,TESTERID,CELLID,TESTPGMVER,FAILEDHEAD,HDDCYCLE,RWKDISP,RWKDEPTH_MAX,RWKDEPTH_CUR,HSASN,DISKSETID,HDEPARTSETID,HDDPARTSETID,STORETS,DayDifference,TestTime
1EK3B08J,2016-03-22 06:15:32,2016-03-22 03:23:09,6400,AR6E,AR3105,2204,00001B57,0000,0000,101010A0A0D3D2    15,1  4,LF,04,0139,000073,ARH370M,00000000,3,XW,4,4,M506B3H4,1,3,3,2016-03-22 06:44:43,0,2.873
1EK323SJ,2016-03-22 06:17:39,2016-03-22 03:22:42,6400,AR6E,AR3105,2204,00003565,0000,J616,101010A0A0D2D3    15,1  4,LF,58,0139,000046,ARH370M,00000000,6,XW,4,4,M507JSA8,1,3,3,2016-03-22 06:44:43,0,2.916
1EK35ZSH,2016-03-22 11:15:45,2016-03-22 02:58:38,6400,AR6E,AR1105,2205,00002DD6,0000,0000,101015A0A0D1D1    15,11  C,LF,58,0127,000027,ARH370M,00000000,4,XW,4,4,M506S7G1,1,3,3,2016-03-22 11:36:07,0,8.285
1EK50PLG,2016-03-22 10:41:12,2016-03-22 02:28:53,6400,AR6E,AR4123,2209,00002000,0000,0000,101010A0A0D2D2    15,1  4,LF,58,U241,000007,ARH370M,00000000,3,RN,3,3,M508AMS7,1,3,2,2016-03-22 11:11:04,0,8.205
1EK4KUSH,2016-03-22 11:09:27,2016-03-22 02:58:33,6400,AR6E,AR1105,2209,00002000,0000,0000,101010A0A0D1D1    15,1  4,LF,04,0127,000021,ARH370M,00000000,3,RN,4,4,M5084ML7,1,3,2,2016-03-22 11:36:07,0,8.182
1EK2M0SJ,2016-03-22 11:48:56,2016-03-22 03:23:14,6400,AR6E,AR3105,2209,00002000,0000,0000,101010A0A0D3D2    15,1  4,LF,04,0139,000078,ARH370M,00000000,4,RN,4,4,M506WZJ1,1,3,2,2016-03-22 12:35:59,0,8.428
1EK5X7TH,2016-03-23 04:54:37,2016-03-23 00:00:48,6400,AR6E,AR1105,2521,00000001,0000,0000,101010A0A0D1D1    15,1  4,LI,04,U193,000031,ARH370M,00002000,1,CH,0,0,M50B4NH9,1,3,1,2016-03-23 05:45:32,0,4.897
1EK5VGRJ,2016-03-23 14:40:46,2016-03-23 08:46:35,6400,AR6E,AR3105,2522,00000008,0000,0000,101010A0A0D3D2    10,0  0,LF,58,U078,000016,ARH370M,00000400,1,CH,0,0,M50ARDZ4,1,3,1,2016-03-23 15:12:38,0,5.903
1EK5XBBH,2016-03-23 08:42:28,2016-03-23 02:57:36,6400,AR6E,AR1105,252A,00002000,0000,QAAK,101510A0A0D1D1    15,11  C,LI,04,U083,000046,ARH370M,00000001,1,CH,0,0,M50AD802,1,3,1,2016-03-23 09:15:45,0,5.748
1EK5ML0J,2016-03-23 05:44:52,2016-03-23 00:00:48,6400,AR6E,AR3105,252A,00000100,0000,0000,101010A0A0D3D2    15,1  4,LF,57,U193,000010,ARH370M,00000020,3,CH,4,4,M508L3D2,1,3,3,2016-03-23 06:10:40,0,5.734
1EK4PKVH,2016-03-22 04:57:32,2016-03-22 02:58:32,6400,AR6E,AR1105,3151,00000C43,0000,0000,101010A0A0D1D1    15,1  4,LF,58,0127,000020,ARH370M,00000000,4,XW,4,4,M508A6G9,1,3,3,2016-03-22 05:39:44,0,1.983
1EK55SKJ,2016-03-22 05:23:46,2016-03-22 03:22:33,6400,AR6E,AR3105,3151,00003815,0000,0000,101010A0A0D2Z3    15,1  4,LF,04,0139,000037,ARH370M,00000000,4,XW,4,4,M50A0JP8,1,3,3,2016-03-22 06:09:46,0,2.020
1EJYY92H,2016-03-22 04:57:26,2016-03-22 02:58:20,6400,AR6E,AR1105,3151,00001209,0000,0000,101010A0A0D1D1    15,1  4,LI,57,0127,000008,ARH370M,00000000,4,XW,4,4,M506RDT8,1,2,2,2016-03-22 05:39:44,0,1.985
1EK00A6J,2016-03-22 05:14:56,2016-03-22 03:23:05,6400,AR6E,AR3105,3151,000011B1,0000,J616,101010A0A0D2D3    15,1  4,LF,58,0139,000069,ARH370M,00000000,6,WC,4,4,M506PHW4,1,2,3,2016-03-22 05:39:44,0,1.864
1EK3DZDJ,2016-03-22 05:17:13,2016-03-22 03:22:38,6400,AR6E,AR3105,3151,0000370D,0000,0000,101010A0A0D2A3    15,1  4,LF,58,0139,000042,ARH370M,00000000,2,XW,4,4,M506SSS8,1,3,2,2016-03-22 05:39:44,0,1.910
1EK4HMDF,2016-03-22 19:31:14,2016-03-22 02:28:53,6400,AR6E,AR2123,3223,00001000,0000,0000,101010A0A0D1D1    15,1  4,LF,58,U241,000084,ARH370M,00000000,2,RN,4,4,M50A3YX5,1,3,2,2016-03-22 21:05:15,0,17.039
1EK5XR9J,2016-03-23 16:13:58,2016-03-23 02:57:36,6400,AR6E,AR3105,3261,00000001,0000,QAAK,101510A0A0D3D2    15,11  C,LI,04,U083,000005,ARH370M,00000000,1,RN,0,0,M50ACQV8,1,3,1,2016-03-23 16:42:38,0,13.273
1EK5SX2H,2016-03-23 10:55:49,2016-03-23 09:02:16,6400,AR6E,AR1105,3281,00000010,0000,0000,101010A0A0D1D1    10,10 19,LI,04,U001,000066,ARH370M,00000200,2,CH,6,6,M50AD7G1,1,5,2,2016-03-23 11:47:46,0,1.893
1EK5VSLJ,2016-03-23 15:18:18,2016-03-23 13:19:11,6400,AR6E,AR3105,3281,00001000,0000,0000,101010A0A0D2D2    10,0  0,LF,58,9445,000067,ARH370M,00000002,1,CH,0,0,M50B4N01,1,3,1,2016-03-23 16:17:30,0,1.985
